student_id,gender,branch,category,department,heightcm,weightkg,financial_status,parttime_job
483,Male,ECE,GEN,bca,160.0,60.0,good,no
484,Male,ECE,GEN,bca,160.0,60.0,good,no
485,Male,ECE,GEN,bca,160.0,60.0,good,no
486,Male,ECE,GEN,bca,160.0,60.0,good,no
487,Male,ECE,GEN,bca,160.0,60.0,good,no
488,Male,ECE,GEN,bca,160.0,60.0,good,no
489,Male,ECE,GEN,bca,160.0,60.0,good,no
490,Male,ECE,GEN,bca,160.0,60.0,good,no
491,Male,ECE,GEN,bca,160.0,60.0,good,no
492,Male,ECE,GEN,bca,160.0,60.0,good,no
493,Male,ECE,GEN,bca,160.0,60.0,good,no
494,Male,ECE,GEN,bca,160.0,60.0,good,no
495,Male,ECE,GEN,bca,160.0,60.0,good,no
496,Male,ECE,GEN,bca,160.0,60.0,good,no
497,Male,ECE,GEN,bca,160.0,60.0,good,no
498,Male,ECE,GEN,bca,160.0,60.0,good,no
499,Male,ECE,GEN,bca,160.0,60.0,good,no
500,Male,ECE,GEN,bca,160.0,60.0,good,no
501,Male,ECE,GEN,bca,160.0,60.0,good,no
502,Male,ECE,GEN,bca,160.0,60.0,good,no
503,Male,ECE,GEN,bca,160.0,60.0,good,no
504,Male,ECE,GEN,bca,160.0,60.0,good,no
505,Male,ECE,GEN,bca,160.0,60.0,good,no
506,Male,ECE,GEN,bca,160.0,60.0,good,no
507,Male,ECE,GEN,bca,160.0,60.0,good,no
508,Male,ECE,GEN,bca,160.0,60.0,good,no
509,Male,ECE,GEN,bca,160.0,60.0,good,no
510,Male,ECE,GEN,bca,160.0,60.0,good,no
511,Male,ECE,GEN,bca,160.0,60.0,good,no
512,Male,ECE,GEN,bca,160.0,60.0,good,no
513,Male,ECE,GEN,bca,160.0,60.0,good,no
514,Male,ECE,GEN,bca,160.0,60.0,good,no
515,Male,ECE,GEN,bca,160.0,60.0,good,no
516,Male,ECE,GEN,bca,160.0,60.0,good,no
517,Male,ECE,GEN,bca,160.0,60.0,good,no
518,Male,ECE,GEN,bca,160.0,60.0,good,no
519,Male,ECE,GEN,bca,160.0,60.0,good,no
520,Male,ECE,GEN,bca,160.0,60.0,good,no
521,Male,ECE,GEN,bca,160.0,60.0,good,no
522,Male,ECE,GEN,bca,160.0,60.0,good,no
523,Male,ECE,GEN,bca,160.0,60.0,good,no
524,Male,ECE,GEN,bca,160.0,60.0,good,no
525,Male,ECE,GEN,bca,160.0,60.0,good,no
526,Male,ECE,GEN,bca,160.0,60.0,good,no
527,Male,ECE,GEN,bca,160.0,60.0,good,no
528,Male,ECE,GEN,bca,160.0,60.0,good,no
529,Male,ECE,GEN,bca,160.0,60.0,good,no
530,Male,ECE,GEN,bca,160.0,60.0,good,no
531,Male,ECE,GEN,bca,160.0,60.0,good,no
532,Male,ECE,GEN,bca,160.0,60.0,good,no
533,Male,ECE,GEN,bca,160.0,60.0,good,no
534,Male,ECE,GEN,bca,160.0,60.0,good,no
535,Male,ECE,GEN,bca,160.0,60.0,good,no
536,Male,ECE,GEN,bca,160.0,60.0,good,no
537,Male,ECE,GEN,bca,160.0,60.0,good,no
538,Male,ECE,GEN,bca,160.0,60.0,good,no
539,Male,ECE,GEN,bca,160.0,60.0,good,no
540,Male,ECE,GEN,bca,160.0,60.0,good,no
541,Male,ECE,GEN,bca,160.0,60.0,good,no
542,Male,ECE,GEN,bca,160.0,60.0,good,no
543,Male,ECE,GEN,bca,160.0,60.0,good,no
544,Male,ECE,GEN,bca,160.0,60.0,good,no
545,Male,ECE,GEN,bca,160.0,60.0,good,no
546,Male,ECE,GEN,bca,160.0,60.0,good,no
547,Male,ECE,GEN,bca,160.0,60.0,good,no
548,Male,ECE,GEN,bca,160.0,60.0,good,no
549,Male,ECE,GEN,bca,160.0,60.0,good,no
550,Male,ECE,GEN,bca,160.0,60.0,good,no
551,Male,ECE,GEN,bca,160.0,60.0,good,no
552,Male,ECE,GEN,bca,160.0,60.0,good,no
553,Male,ECE,GEN,bca,160.0,60.0,good,no
554,Male,ECE,GEN,bca,160.0,60.0,good,no
555,Male,ECE,GEN,bca,160.0,60.0,good,no
556,Male,ECE,GEN,bca,160.0,60.0,good,no
557,Male,ECE,GEN,bca,160.0,60.0,good,no
558,Male,ECE,GEN,bca,160.0,60.0,good,no
559,Male,ECE,GEN,bca,160.0,60.0,good,no
560,Male,ECE,GEN,bca,160.0,60.0,good,no
561,Male,ECE,GEN,bca,160.0,60.0,good,no
562,Male,ECE,GEN,bca,160.0,60.0,good,no
563,Male,ECE,GEN,bca,160.0,60.0,good,no
564,Male,ECE,GEN,bca,160.0,60.0,good,no
565,Male,ECE,GEN,bca,160.0,60.0,good,no
566,Male,ECE,GEN,bca,160.0,60.0,good,no
567,Male,ECE,GEN,bca,160.0,60.0,good,no
568,Male,ECE,GEN,bca,160.0,60.0,good,no
569,Male,ECE,GEN,bca,160.0,60.0,good,no
570,Male,ECE,GEN,bca,160.0,60.0,good,no
571,Male,ECE,GEN,bca,160.0,60.0,good,no
572,Male,ECE,GEN,bca,160.0,60.0,good,no
573,Male,ECE,GEN,bca,160.0,60.0,good,no
574,Male,ECE,GEN,bca,160.0,60.0,good,no
575,Male,ECE,GEN,bca,160.0,60.0,good,no
576,Male,ECE,GEN,bca,160.0,60.0,good,no
577,Male,ECE,GEN,bca,160.0,60.0,good,no
578,Male,ECE,GEN,bca,160.0,60.0,good,no
579,Male,ECE,GEN,bca,160.0,60.0,good,no
580,Male,ECE,GEN,bca,160.0,60.0,good,no
581,Male,ECE,GEN,bca,160.0,60.0,good,no
582,Male,ECE,GEN,bca,160.0,60.0,good,no
583,Male,ECE,GEN,bca,160.0,60.0,good,no
584,Male,ECE,GEN,bca,160.0,60.0,good,no
585,Male,ECE,GEN,bca,160.0,60.0,good,no
586,Male,ECE,GEN,bca,160.0,60.0,good,no
587,Male,ECE,GEN,bca,160.0,60.0,good,no
588,Male,ECE,GEN,bca,160.0,60.0,good,no
589,Male,ECE,GEN,bca,160.0,60.0,good,no
590,Male,ECE,GEN,bca,160.0,60.0,good,no
591,Male,ECE,GEN,bca,160.0,60.0,good,no
592,Male,ECE,GEN,bca,160.0,60.0,good,no
593,Male,ECE,GEN,bca,160.0,60.0,good,no
594,Male,ECE,GEN,bca,160.0,60.0,good,no
595,Male,ECE,GEN,bca,160.0,60.0,good,no
596,Male,ECE,GEN,bca,160.0,60.0,good,no
597,Male,ECE,GEN,bca,160.0,60.0,good,no
598,Male,ECE,GEN,bca,160.0,60.0,good,no
599,Male,ECE,GEN,bca,160.0,60.0,good,no
600,Male,ECE,GEN,bca,160.0,60.0,good,no
601,Male,ECE,GEN,bca,160.0,60.0,good,no
602,Male,ECE,GEN,bca,160.0,60.0,good,no
603,Male,ECE,GEN,bca,160.0,60.0,good,no
604,Male,ECE,GEN,bca,160.0,60.0,good,no
605,Male,ECE,GEN,bca,160.0,60.0,good,no
606,Male,ECE,GEN,bca,160.0,60.0,good,no
607,Male,ECE,GEN,bca,160.0,60.0,good,no
608,Male,ECE,GEN,bca,160.0,60.0,good,no
609,Male,ECE,GEN,bca,160.0,60.0,good,no
610,Male,ECE,GEN,bca,160.0,60.0,good,no
611,Male,ECE,GEN,bca,160.0,60.0,good,no
612,Male,ECE,GEN,bca,160.0,60.0,good,no
613,Male,ECE,GEN,bca,160.0,60.0,good,no
614,Male,ECE,GEN,bca,160.0,60.0,good,no
615,Male,ECE,GEN,bca,160.0,60.0,good,no
616,Male,ECE,GEN,bca,160.0,60.0,good,no
617,Male,ECE,GEN,bca,160.0,60.0,good,no
618,Male,ECE,GEN,bca,160.0,60.0,good,no
619,Male,ECE,GEN,bca,160.0,60.0,good,no
620,Male,ECE,GEN,bca,160.0,60.0,good,no
621,Male,ECE,GEN,bca,160.0,60.0,good,no
622,Male,ECE,GEN,bca,160.0,60.0,good,no
623,Male,ECE,GEN,bca,160.0,60.0,good,no
624,Male,ECE,GEN,bca,160.0,60.0,good,no
625,Male,ECE,GEN,bca,160.0,60.0,good,no
626,Male,ECE,GEN,bca,160.0,60.0,good,no
627,Male,ECE,GEN,bca,160.0,60.0,good,no
628,Male,ECE,GEN,bca,160.0,60.0,good,no
629,Male,ECE,GEN,bca,160.0,60.0,good,no
630,Male,ECE,GEN,bca,160.0,60.0,good,no
631,Male,ECE,GEN,bca,160.0,60.0,good,no
632,Male,ECE,GEN,bca,160.0,60.0,good,no
633,Male,ECE,GEN,bca,160.0,60.0,good,no
634,Male,ECE,GEN,bca,160.0,60.0,good,no
635,Male,ECE,GEN,bca,160.0,60.0,good,no
636,Male,ECE,GEN,bca,160.0,60.0,good,no
637,Male,ECE,GEN,bca,160.0,60.0,good,no
638,Male,ECE,GEN,bca,160.0,60.0,good,no
639,Male,ECE,GEN,bca,160.0,60.0,good,no
640,Male,ECE,GEN,bca,160.0,60.0,good,no
641,Male,ECE,GEN,bca,160.0,60.0,good,no
642,Male,ECE,GEN,bca,160.0,60.0,good,no
643,Male,ECE,GEN,bca,160.0,60.0,good,no
644,Male,ECE,GEN,bca,160.0,60.0,good,no
645,Male,ECE,GEN,bca,160.0,60.0,good,no
646,Male,ECE,GEN,bca,160.0,60.0,good,no
647,Male,ECE,GEN,bca,160.0,60.0,good,no
648,Male,ECE,GEN,bca,160.0,60.0,good,no
649,Male,ECE,GEN,bca,160.0,60.0,good,no
650,Male,ECE,GEN,bca,160.0,60.0,good,no
651,Male,ECE,GEN,bca,160.0,60.0,good,no
652,Male,ECE,GEN,bca,160.0,60.0,good,no
653,Male,ECE,GEN,bca,160.0,60.0,good,no
654,Male,ECE,GEN,bca,160.0,60.0,good,no
655,Male,ECE,GEN,bca,160.0,60.0,good,no
656,Male,ECE,GEN,bca,160.0,60.0,good,no
657,Male,ECE,GEN,bca,160.0,60.0,good,no
658,Male,ECE,GEN,bca,160.0,60.0,good,no
659,Male,ECE,GEN,bca,160.0,60.0,good,no
660,Male,ECE,GEN,bca,160.0,60.0,good,no
661,Male,ECE,GEN,bca,160.0,60.0,good,no
662,Male,ECE,GEN,bca,160.0,60.0,good,no
663,Male,ECE,GEN,bca,160.0,60.0,good,no
664,Male,ECE,GEN,bca,160.0,60.0,good,no
665,Male,ECE,GEN,bca,160.0,60.0,good,no
666,Male,ECE,GEN,bca,160.0,60.0,good,no
667,Male,ECE,GEN,bca,160.0,60.0,good,no
668,Male,ECE,GEN,bca,160.0,60.0,good,no
669,Male,ECE,GEN,bca,160.0,60.0,good,no
670,Male,ECE,GEN,bca,160.0,60.0,good,no
671,Male,ECE,GEN,bca,160.0,60.0,good,no
672,Male,ECE,GEN,bca,160.0,60.0,good,no
673,Male,ECE,GEN,bca,160.0,60.0,good,no
674,Male,ECE,GEN,bca,160.0,60.0,good,no
675,Male,ECE,GEN,bca,160.0,60.0,good,no
676,Male,ECE,GEN,bca,160.0,60.0,good,no
677,Male,ECE,GEN,bca,160.0,60.0,good,no
678,Male,ECE,GEN,bca,160.0,60.0,good,no
679,Male,ECE,GEN,bca,160.0,60.0,good,no
680,Male,ECE,GEN,bca,160.0,60.0,good,no
681,Male,ECE,GEN,bca,160.0,60.0,good,no
682,Male,ECE,GEN,bca,160.0,60.0,good,no
683,Male,ECE,GEN,bca,160.0,60.0,good,no
684,Male,ECE,GEN,bca,160.0,60.0,good,no
685,Male,ECE,GEN,bca,160.0,60.0,good,no
686,Male,ECE,GEN,bca,160.0,60.0,good,no
687,Male,ECE,GEN,bca,160.0,60.0,good,no
688,Male,ECE,GEN,bca,160.0,60.0,good,no
689,Male,ECE,GEN,bca,160.0,60.0,good,no
690,Male,ECE,GEN,bca,160.0,60.0,good,no
691,Male,ECE,GEN,bca,160.0,60.0,good,no
692,Male,ECE,GEN,bca,160.0,60.0,good,no
693,Male,ECE,GEN,bca,160.0,60.0,good,no
694,Male,ECE,GEN,bca,160.0,60.0,good,no
695,Male,ECE,GEN,bca,160.0,60.0,good,no
696,Male,ECE,GEN,bca,160.0,60.0,good,no
697,Male,ECE,GEN,bca,160.0,60.0,good,no
698,Male,ECE,GEN,bca,160.0,60.0,good,no
699,Male,ECE,GEN,bca,160.0,60.0,good,no
700,Male,ECE,GEN,bca,160.0,60.0,good,no
701,Male,ECE,GEN,bca,160.0,60.0,good,no
702,Male,ECE,GEN,bca,160.0,60.0,good,no
703,Male,ECE,GEN,bca,160.0,60.0,good,no
704,Male,ECE,GEN,bca,160.0,60.0,good,no
705,Male,ECE,GEN,bca,160.0,60.0,good,no
706,Male,ECE,GEN,bca,160.0,60.0,good,no
707,Male,ECE,GEN,bca,160.0,60.0,good,no
708,Male,ECE,GEN,bca,160.0,60.0,good,no
709,Male,ECE,GEN,bca,160.0,60.0,good,no
710,Male,ECE,GEN,bca,160.0,60.0,good,no
711,Male,ECE,GEN,bca,160.0,60.0,good,no
712,Male,ECE,GEN,bca,160.0,60.0,good,no
713,Male,ECE,GEN,bca,160.0,60.0,good,no
714,Male,ECE,GEN,bca,160.0,60.0,good,no
715,Male,ECE,GEN,bca,160.0,60.0,good,no
716,Male,ECE,GEN,bca,160.0,60.0,good,no
717,Male,ECE,GEN,bca,160.0,60.0,good,no
718,Male,ECE,GEN,bca,160.0,60.0,good,no
719,Male,ECE,GEN,bca,160.0,60.0,good,no
720,Male,ECE,GEN,bca,160.0,60.0,good,no
721,Male,ECE,GEN,bca,160.0,60.0,good,no
722,Male,ECE,GEN,bca,160.0,60.0,good,no
723,Male,ECE,GEN,bca,160.0,60.0,good,no
724,Male,ECE,GEN,bca,160.0,60.0,good,no
725,Male,ECE,GEN,bca,160.0,60.0,good,no
726,Male,ECE,GEN,bca,160.0,60.0,good,no
727,Male,ECE,GEN,bca,160.0,60.0,good,no
728,Male,ECE,GEN,bca,160.0,60.0,good,no
729,Male,ECE,GEN,bca,160.0,60.0,good,no
730,Male,ECE,GEN,bca,160.0,60.0,good,no
731,Male,ECE,GEN,bca,160.0,60.0,good,no
732,Male,ECE,GEN,bca,160.0,60.0,good,no
733,Male,ECE,GEN,bca,160.0,60.0,good,no
734,Male,ECE,GEN,bca,160.0,60.0,good,no
735,Male,ECE,GEN,bca,160.0,60.0,good,no
736,Male,ECE,GEN,bca,160.0,60.0,good,no
737,Male,ECE,GEN,bca,160.0,60.0,good,no
738,Male,ECE,GEN,bca,160.0,60.0,good,no
739,Male,ECE,GEN,bca,160.0,60.0,good,no
740,Male,ECE,GEN,bca,160.0,60.0,good,no
741,Male,ECE,GEN,bca,160.0,60.0,good,no
742,Male,ECE,GEN,bca,160.0,60.0,good,no
743,Male,ECE,GEN,bca,160.0,60.0,good,no
744,Male,ECE,GEN,bca,160.0,60.0,good,no
745,Male,ECE,GEN,bca,160.0,60.0,good,no
746,Male,ECE,GEN,bca,160.0,60.0,good,no
747,Male,ECE,GEN,bca,160.0,60.0,good,no
748,Male,ECE,GEN,bca,160.0,60.0,good,no
749,Male,ECE,GEN,bca,160.0,60.0,good,no
750,Male,ECE,GEN,bca,160.0,60.0,good,no
751,Male,ECE,GEN,bca,160.0,60.0,good,no
752,Male,ECE,GEN,bca,160.0,60.0,good,no
753,Male,ECE,GEN,bca,160.0,60.0,good,no
754,Male,ECE,GEN,bca,160.0,60.0,good,no
755,Male,ECE,GEN,bca,160.0,60.0,good,no
756,Male,ECE,GEN,bca,160.0,60.0,good,no
757,Male,ECE,GEN,bca,160.0,60.0,good,no
758,Male,ECE,GEN,bca,160.0,60.0,good,no
759,Male,ECE,GEN,bca,160.0,60.0,good,no
760,Male,ECE,GEN,bca,160.0,60.0,good,no
761,Male,ECE,GEN,bca,160.0,60.0,good,no
762,Male,ECE,GEN,bca,160.0,60.0,good,no
763,Male,ECE,GEN,bca,160.0,60.0,good,no
764,Male,ECE,GEN,bca,160.0,60.0,good,no
765,Male,ECE,GEN,bca,160.0,60.0,good,no
766,Male,ECE,GEN,bca,160.0,60.0,good,no
767,Male,ECE,GEN,bca,160.0,60.0,good,no
768,Male,ECE,GEN,bca,160.0,60.0,good,no
769,Male,ECE,GEN,bca,160.0,60.0,good,no
770,Male,ECE,GEN,bca,160.0,60.0,good,no
771,Male,ECE,GEN,bca,160.0,60.0,good,no
772,Male,ECE,GEN,bca,160.0,60.0,good,no
773,Male,ECE,GEN,bca,160.0,60.0,good,no
774,Male,ECE,GEN,bca,160.0,60.0,good,no
775,Male,ECE,GEN,bca,160.0,60.0,good,no
776,Male,ECE,GEN,bca,160.0,60.0,good,no
777,Male,ECE,GEN,bca,160.0,60.0,good,no
778,Male,ECE,GEN,bca,160.0,60.0,good,no
779,Male,ECE,GEN,bca,160.0,60.0,good,no
780,Male,ECE,GEN,bca,160.0,60.0,good,no
781,Male,ECE,GEN,bca,160.0,60.0,good,no
782,Male,ECE,GEN,bca,160.0,60.0,good,no
783,Male,ECE,GEN,bca,160.0,60.0,good,no
784,Male,ECE,GEN,bca,160.0,60.0,good,no
785,Male,ECE,GEN,bca,160.0,60.0,good,no
786,Male,ECE,GEN,bca,160.0,60.0,good,no
787,Male,ECE,GEN,bca,160.0,60.0,good,no
788,Male,ECE,GEN,bca,160.0,60.0,good,no
789,Male,ECE,GEN,bca,160.0,60.0,good,no
790,Male,ECE,GEN,bca,160.0,60.0,good,no
791,Male,ECE,GEN,bca,160.0,60.0,good,no
792,Male,ECE,GEN,bca,160.0,60.0,good,no
793,Male,ECE,GEN,bca,160.0,60.0,good,no
794,Male,ECE,GEN,bca,160.0,60.0,good,no
795,Male,ECE,GEN,bca,160.0,60.0,good,no
796,Male,ECE,GEN,bca,160.0,60.0,good,no
797,Male,ECE,GEN,bca,160.0,60.0,good,no
798,Male,ECE,GEN,bca,160.0,60.0,good,no
799,Male,ECE,GEN,bca,160.0,60.0,good,no
800,Male,ECE,GEN,bca,160.0,60.0,good,no
801,Male,ECE,GEN,bca,160.0,60.0,good,no
802,Male,ECE,GEN,bca,160.0,60.0,good,no
803,Male,ECE,GEN,bca,160.0,60.0,good,no
804,Male,ECE,GEN,bca,160.0,60.0,good,no
805,Male,ECE,GEN,bca,160.0,60.0,good,no
806,Male,ECE,GEN,bca,160.0,60.0,good,no
807,Male,ECE,GEN,bca,160.0,60.0,good,no
808,Male,ECE,GEN,bca,160.0,60.0,good,no
809,Male,ECE,GEN,bca,160.0,60.0,good,no
810,Male,ECE,GEN,bca,160.0,60.0,good,no
811,Male,ECE,GEN,bca,160.0,60.0,good,no
812,Male,ECE,GEN,bca,160.0,60.0,good,no
813,Male,ECE,GEN,bca,160.0,60.0,good,no
814,Male,ECE,GEN,bca,160.0,60.0,good,no
815,Male,ECE,GEN,bca,160.0,60.0,good,no
816,Male,ECE,GEN,bca,160.0,60.0,good,no
817,Male,ECE,GEN,bca,160.0,60.0,good,no
818,Male,ECE,GEN,bca,160.0,60.0,good,no
819,Male,ECE,GEN,bca,160.0,60.0,good,no
820,Male,ECE,GEN,bca,160.0,60.0,good,no
821,Male,ECE,GEN,bca,160.0,60.0,good,no
822,Male,ECE,GEN,bca,160.0,60.0,good,no
823,Male,ECE,GEN,bca,160.0,60.0,good,no
824,Male,ECE,GEN,bca,160.0,60.0,good,no
825,Male,ECE,GEN,bca,160.0,60.0,good,no
826,Male,ECE,GEN,bca,160.0,60.0,good,no
827,Male,ECE,GEN,bca,160.0,60.0,good,no
828,Male,ECE,GEN,bca,160.0,60.0,good,no
829,Male,ECE,GEN,bca,160.0,60.0,good,no
830,Male,ECE,GEN,bca,160.0,60.0,good,no
831,Male,ECE,GEN,bca,160.0,60.0,good,no
832,Male,ECE,GEN,bca,160.0,60.0,good,no
833,Male,ECE,GEN,bca,160.0,60.0,good,no
834,Male,ECE,GEN,bca,160.0,60.0,good,no
835,Male,ECE,GEN,bca,160.0,60.0,good,no
836,Male,ECE,GEN,bca,160.0,60.0,good,no
837,Male,ECE,GEN,bca,160.0,60.0,good,no
838,Male,ECE,GEN,bca,160.0,60.0,good,no
839,Male,ECE,GEN,bca,160.0,60.0,good,no
840,Male,ECE,GEN,bca,160.0,60.0,good,no
841,Male,ECE,GEN,bca,160.0,60.0,good,no
842,Male,ECE,GEN,bca,160.0,60.0,good,no
843,Male,ECE,GEN,bca,160.0,60.0,good,no
844,Male,ECE,GEN,bca,160.0,60.0,good,no
845,Male,ECE,GEN,bca,160.0,60.0,good,no
846,Male,ECE,GEN,bca,160.0,60.0,good,no
847,Male,ECE,GEN,bca,160.0,60.0,good,no
848,Male,ECE,GEN,bca,160.0,60.0,good,no
849,Male,ECE,GEN,bca,160.0,60.0,good,no
850,Male,ECE,GEN,bca,160.0,60.0,good,no
851,Male,ECE,GEN,bca,160.0,60.0,good,no
852,Male,ECE,GEN,bca,160.0,60.0,good,no
853,Male,ECE,GEN,bca,160.0,60.0,good,no
854,Male,ECE,GEN,bca,160.0,60.0,good,no
855,Male,ECE,GEN,bca,160.0,60.0,good,no
856,Male,ECE,GEN,bca,160.0,60.0,good,no
857,Male,ECE,GEN,bca,160.0,60.0,good,no
858,Male,ECE,GEN,bca,160.0,60.0,good,no
859,Male,ECE,GEN,bca,160.0,60.0,good,no
860,Male,ECE,GEN,bca,160.0,60.0,good,no
861,Male,ECE,GEN,bca,160.0,60.0,good,no
862,Male,ECE,GEN,bca,160.0,60.0,good,no
863,Male,ECE,GEN,bca,160.0,60.0,good,no
864,Male,ECE,GEN,bca,160.0,60.0,good,no
865,Male,ECE,GEN,bca,160.0,60.0,good,no
866,Male,ECE,GEN,bca,160.0,60.0,good,no
867,Male,ECE,GEN,bca,160.0,60.0,good,no
868,Male,ECE,GEN,bca,160.0,60.0,good,no
869,Male,ECE,GEN,bca,160.0,60.0,good,no
870,Male,ECE,GEN,bca,160.0,60.0,good,no
871,Male,ECE,GEN,bca,160.0,60.0,good,no
872,Male,ECE,GEN,bca,160.0,60.0,good,no
873,Male,ECE,GEN,bca,160.0,60.0,good,no
874,Male,ECE,GEN,bca,160.0,60.0,good,no
875,Male,ECE,GEN,bca,160.0,60.0,good,no
876,Male,ECE,GEN,bca,160.0,60.0,good,no
877,Male,ECE,GEN,bca,160.0,60.0,good,no
878,Male,ECE,GEN,bca,160.0,60.0,good,no
879,Male,ECE,GEN,bca,160.0,60.0,good,no
880,Male,ECE,GEN,bca,160.0,60.0,good,no
881,Male,ECE,GEN,bca,160.0,60.0,good,no
882,Male,ECE,GEN,bca,160.0,60.0,good,no
883,Male,ECE,GEN,bca,160.0,60.0,good,no
884,Male,ECE,GEN,bca,160.0,60.0,good,no
885,Male,ECE,GEN,bca,160.0,60.0,good,no
886,Male,ECE,GEN,bca,160.0,60.0,good,no
887,Male,ECE,GEN,bca,160.0,60.0,good,no
888,Male,ECE,GEN,bca,160.0,60.0,good,no
889,Male,ECE,GEN,bca,160.0,60.0,good,no
890,Male,ECE,GEN,bca,160.0,60.0,good,no
891,Male,ECE,GEN,bca,160.0,60.0,good,no
892,Male,ECE,GEN,bca,160.0,60.0,good,no
893,Male,ECE,GEN,bca,160.0,60.0,good,no
894,Male,ECE,GEN,bca,160.0,60.0,good,no
895,Male,ECE,GEN,bca,160.0,60.0,good,no
896,Male,ECE,GEN,bca,160.0,60.0,good,no
897,Male,ECE,GEN,bca,160.0,60.0,good,no
898,Male,ECE,GEN,bca,160.0,60.0,good,no
899,Male,ECE,GEN,bca,160.0,60.0,good,no
900,Male,ECE,GEN,bca,160.0,60.0,good,no
901,Male,ECE,GEN,bca,160.0,60.0,good,no
902,Male,ECE,GEN,bca,160.0,60.0,good,no
903,Male,ECE,GEN,bca,160.0,60.0,good,no
904,Male,ECE,GEN,bca,160.0,60.0,good,no
905,Male,ECE,GEN,bca,160.0,60.0,good,no
906,Male,ECE,GEN,bca,160.0,60.0,good,no
907,Male,ECE,GEN,bca,160.0,60.0,good,no
908,Male,ECE,GEN,bca,160.0,60.0,good,no
909,Male,ECE,GEN,bca,160.0,60.0,good,no
910,Male,ECE,GEN,bca,160.0,60.0,good,no
911,Male,ECE,GEN,bca,160.0,60.0,good,no
912,Male,ECE,GEN,bca,160.0,60.0,good,no
913,Male,ECE,GEN,bca,160.0,60.0,good,no
914,Male,ECE,GEN,bca,160.0,60.0,good,no
915,Male,ECE,GEN,bca,160.0,60.0,good,no
916,Male,ECE,GEN,bca,160.0,60.0,good,no
917,Male,ECE,GEN,bca,160.0,60.0,good,no
918,Male,ECE,GEN,bca,160.0,60.0,good,no
919,Male,ECE,GEN,bca,160.0,60.0,good,no
920,Male,ECE,GEN,bca,160.0,60.0,good,no
921,Male,ECE,GEN,bca,160.0,60.0,good,no
922,Male,ECE,GEN,bca,160.0,60.0,good,no
923,Male,ECE,GEN,bca,160.0,60.0,good,no
924,Male,ECE,GEN,bca,160.0,60.0,good,no
925,Male,ECE,GEN,bca,160.0,60.0,good,no
926,Male,ECE,GEN,bca,160.0,60.0,good,no
927,Male,ECE,GEN,bca,160.0,60.0,good,no
928,Male,ECE,GEN,bca,160.0,60.0,good,no
929,Male,ECE,GEN,bca,160.0,60.0,good,no
930,Male,ECE,GEN,bca,160.0,60.0,good,no
931,Male,ECE,GEN,bca,160.0,60.0,good,no
932,Male,ECE,GEN,bca,160.0,60.0,good,no
933,Male,ECE,GEN,bca,160.0,60.0,good,no
934,Male,ECE,GEN,bca,160.0,60.0,good,no
935,Male,ECE,GEN,bca,160.0,60.0,good,no
936,Male,ECE,GEN,bca,160.0,60.0,good,no
937,Male,ECE,GEN,bca,160.0,60.0,good,no
938,Male,ECE,GEN,bca,160.0,60.0,good,no
939,Male,ECE,GEN,bca,160.0,60.0,good,no
940,Male,ECE,GEN,bca,160.0,60.0,good,no
941,Male,ECE,GEN,bca,160.0,60.0,good,no
942,Male,ECE,GEN,bca,160.0,60.0,good,no
943,Male,ECE,GEN,bca,160.0,60.0,good,no
944,Male,ECE,GEN,bca,160.0,60.0,good,no
945,Male,ECE,GEN,bca,160.0,60.0,good,no
946,Male,ECE,GEN,bca,160.0,60.0,good,no
947,Male,ECE,GEN,bca,160.0,60.0,good,no
948,Male,ECE,GEN,bca,160.0,60.0,good,no
949,Male,ECE,GEN,bca,160.0,60.0,good,no
950,Male,ECE,GEN,bca,160.0,60.0,good,no
951,Male,ECE,GEN,bca,160.0,60.0,good,no
952,Male,ECE,GEN,bca,160.0,60.0,good,no
953,Male,ECE,GEN,bca,160.0,60.0,good,no
954,Male,ECE,GEN,bca,160.0,60.0,good,no
955,Male,ECE,GEN,bca,160.0,60.0,good,no
956,Male,ECE,GEN,bca,160.0,60.0,good,no
957,Male,ECE,GEN,bca,160.0,60.0,good,no
958,Male,ECE,GEN,bca,160.0,60.0,good,no
959,Male,ECE,GEN,bca,160.0,60.0,good,no
960,Male,ECE,GEN,bca,160.0,60.0,good,no
961,Male,ECE,GEN,bca,160.0,60.0,good,no
962,Male,ECE,GEN,bca,160.0,60.0,good,no
963,Male,ECE,GEN,bca,160.0,60.0,good,no
964,Male,ECE,GEN,bca,160.0,60.0,good,no
965,Male,ECE,GEN,bca,160.0,60.0,good,no
966,Male,ECE,GEN,bca,160.0,60.0,good,no
967,Male,ECE,GEN,bca,160.0,60.0,good,no
968,Male,ECE,GEN,bca,160.0,60.0,good,no
969,Male,ECE,GEN,bca,160.0,60.0,good,no
970,Male,ECE,GEN,bca,160.0,60.0,good,no
971,Male,ECE,GEN,bca,160.0,60.0,good,no
972,Male,ECE,GEN,bca,160.0,60.0,good,no
973,Male,ECE,GEN,bca,160.0,60.0,good,no
974,Male,ECE,GEN,bca,160.0,60.0,good,no
975,Male,ECE,GEN,bca,160.0,60.0,good,no
976,Male,ECE,GEN,bca,160.0,60.0,good,no
977,Male,ECE,GEN,bca,160.0,60.0,good,no
978,Male,ECE,GEN,bca,160.0,60.0,good,no
979,Male,ECE,GEN,bca,160.0,60.0,good,no
980,Male,ECE,GEN,bca,160.0,60.0,good,no
